date,category,name,change,percentage
2022-12-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0006,0.0116
2022-12-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0001,0.0154
2022-12-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,-0.0001,0.0021
2022-12-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0001,0.0051
2022-12-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,-0.0001,0.0059
2022-12-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,-0.0002,0.0043
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3050,-0.0006,0.0211
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,-0.001,0.0079
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,-0.0006,0.0033
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,-0.0003,0.0108
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3060,0.0045,0.0374
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,-0.0058,0.0388
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.003,0.0249
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0027,0.0262
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,-0.0008,0.0082
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0007,0.0119
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,-0.0001,0.003
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0007,0.0185
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3080 Laptop GPU,0.0,0.002
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,-0.0003,0.0073
2022-12-01,Video Card Description,NVIDIA GeForce RTX 3090,-0.0002,0.0049
2022-12-01,Video Card Description,NVIDIA Graphics Device,0.0022,0.0022
2023-01-01,Video Card Description,NVIDIA GeForce 940M,0.0,0.0031
2023-01-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0001,0.0073
2023-01-01,Video Card Description,NVIDIA GeForce GT 710,0.0,0.003
2023-01-01,Video Card Description,NVIDIA GeForce GT 720M,0.0,0.0019
2023-01-01,Video Card Description,NVIDIA GeForce GT 730,0.0002,0.0048
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0002,0.0219
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0007,0.042
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0036,0.051
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0006,0.0171
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0004,0.0051
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0004,0.0103
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.0,0.0067
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0005,0.0604
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0001,0.0079
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0,0.0116
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1660,-0.0017,0.0131
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,-0.0009,0.0241
2023-01-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0002,0.0229
2023-01-01,Video Card Description,NVIDIA GeForce GTX 650,0.0,0.0019
2023-01-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0001,0.002
2023-01-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0001,0.0069
2023-01-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0001,0.0022
2023-01-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0001,0.0019
2023-01-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0002,0.0068
2023-01-01,Video Card Description,NVIDIA GeForce GTX 960M,0.0,0.0031
2023-01-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0004,0.0071
2023-01-01,Video Card Description,NVIDIA GeForce MX110,-0.0001,0.0019
2023-01-01,Video Card Description,NVIDIA GeForce MX130,-0.0001,0.0017
2023-01-01,Video Card Description,NVIDIA GeForce MX150,0.0,0.0026
2023-01-01,Video Card Description,NVIDIA GeForce MX250,0.0,0.003
2023-01-01,Video Card Description,NVIDIA GeForce MX330,0.0,0.0018
2023-01-01,Video Card Description,NVIDIA GeForce MX350,0.0001,0.0023
2023-01-01,Video Card Description,NVIDIA GeForce MX450,0.0,0.0025
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2060,-0.0028,0.0422
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,-0.0001,0.0111
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.0011,0.0105
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,-0.0006,0.0148
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,0.0,0.0021
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0001,0.005
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,-0.0006,0.0053
2023-01-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,-0.0001,0.0042
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3050,0.0021,0.0232
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0006,0.0085
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.0002,0.0035
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.0007,0.0115
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3060,-0.002,0.0354
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0042,0.043
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.001,0.0259
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3070,-0.0005,0.0257
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0006,0.0088
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0001,0.012
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.0006,0.0036
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3080,-0.0002,0.0183
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3080 Laptop GPU,0.0001,0.0021
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.0001,0.0074
2023-01-01,Video Card Description,NVIDIA GeForce RTX 3090,0.0004,0.0053
2023-01-01,Video Card Description,NVIDIA GeForce RTX 4090,0.0023,0.0023
2023-02-01,Video Card Description,NVIDIA GeForce 940M,-0.0003,0.0028
2023-02-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0005,0.0068
2023-02-01,Video Card Description,NVIDIA GeForce GT 710,-0.0004,0.0026
2023-02-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0002,0.0017
2023-02-01,Video Card Description,NVIDIA GeForce GT 730,-0.0008,0.004
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0017,0.0202
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0024,0.0396
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0001,0.0511
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0006,0.0165
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.0001,0.0052
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0002,0.0101
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0004,0.0063
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1650,-0.0012,0.0592
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,-0.0005,0.0074
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,-0.0004,0.0112
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0008,0.0139
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0002,0.0243
2023-02-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0003,0.0226
2023-02-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0002,0.0017
2023-02-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0001,0.0019
2023-02-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0007,0.0062
2023-02-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0001,0.0021
2023-02-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0001,0.0018
2023-02-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0004,0.0064
2023-02-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0004,0.0027
2023-02-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0004,0.0067
2023-02-01,Video Card Description,NVIDIA GeForce MX110,-0.0001,0.0018
2023-02-01,Video Card Description,NVIDIA GeForce MX130,-0.0001,0.0016
2023-02-01,Video Card Description,NVIDIA GeForce MX150,-0.0002,0.0024
2023-02-01,Video Card Description,NVIDIA GeForce MX250,-0.0002,0.0028
2023-02-01,Video Card Description,NVIDIA GeForce MX330,-0.0001,0.0017
2023-02-01,Video Card Description,NVIDIA GeForce MX350,-0.0002,0.0021
2023-02-01,Video Card Description,NVIDIA GeForce MX450,0.0,0.0025
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0026,0.0448
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0005,0.0116
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0006,0.0111
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0002,0.015
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,-0.0001,0.002
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0,0.005
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0004,0.0057
2023-02-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0001,0.0043
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3050,0.0019,0.0251
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0008,0.0093
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.0002,0.0037
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.0008,0.0123
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3060,0.0067,0.0421
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0031,0.0461
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0023,0.0282
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0024,0.0281
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0003,0.0091
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.001,0.013
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.0003,0.0039
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0008,0.0191
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3080 Laptop GPU,-0.0001,0.002
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.0001,0.0075
2023-02-01,Video Card Description,NVIDIA GeForce RTX 3090,-0.0003,0.005
2023-02-01,Video Card Description,NVIDIA GeForce RTX 4070 Ti,0.0017,0.0017
2023-02-01,Video Card Description,NVIDIA GeForce RTX 4080,0.0019,0.0019
2023-02-01,Video Card Description,NVIDIA GeForce RTX 4090,0.0007,0.003
2023-03-01,Video Card Description,NVIDIA GeForce 940M,-0.0014,0.0017
2023-03-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0029,0.0044
2023-03-01,Video Card Description,NVIDIA GeForce GT 710,-0.0013,0.0017
2023-03-01,Video Card Description,NVIDIA GeForce GT 730,-0.0021,0.0027
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0083,0.0136
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0111,0.0309
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0259,0.0769
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0034,0.0137
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.0013,0.0064
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0007,0.0096
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0022,0.0045
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1650,-0.0208,0.0396
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,-0.0027,0.0052
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,-0.0044,0.0072
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0119,0.025
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,-0.001,0.0231
2023-03-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0053,0.0176
2023-03-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0024,0.0045
2023-03-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0002,0.002
2023-03-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0004,0.0064
2023-03-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0013,0.0018
2023-03-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0025,0.0046
2023-03-01,Video Card Description,NVIDIA GeForce MX250,-0.0014,0.0016
2023-03-01,Video Card Description,NVIDIA GeForce MX450,-0.001,0.0015
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0367,0.0789
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0081,0.0192
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2070,0.01,0.0205
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0023,0.0171
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0009,0.0059
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0026,0.0079
2023-03-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,-0.0011,0.0031
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3050,-0.004,0.0192
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,-0.0022,0.0063
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,-0.0011,0.0024
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,-0.0036,0.0079
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3060,0.069,0.1044
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,-0.0127,0.0303
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0236,0.0495
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0274,0.0531
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,-0.0029,0.0059
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0078,0.0198
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,-0.001,0.0026
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0074,0.0257
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,-0.0013,0.0061
2023-03-01,Video Card Description,NVIDIA GeForce RTX 3090,-0.001,0.0043
2023-03-01,Video Card Description,NVIDIA GeForce RTX 4070 Ti,0.0023,0.0023
2023-03-01,Video Card Description,NVIDIA GeForce RTX 4080,0.0019,0.0019
2023-03-01,Video Card Description,NVIDIA GeForce RTX 4090,0.0002,0.0025
2023-04-01,Video Card Description,NVIDIA GeForce 940M,0.001,0.0027
2023-04-01,Video Card Description,NVIDIA GeForce GT 1030,0.0023,0.0067
2023-04-01,Video Card Description,NVIDIA GeForce GT 710,0.001,0.0027
2023-04-01,Video Card Description,NVIDIA GeForce GT 720M,0.0017,0.0017
2023-04-01,Video Card Description,NVIDIA GeForce GT 730,0.0015,0.0042
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1050,0.0062,0.0198
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,0.0084,0.0393
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0285,0.0484
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1070,0.002,0.0157
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0015,0.0049
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1080,0.0,0.0096
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.0016,0.0061
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0202,0.0598
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0023,0.0075
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0037,0.0109
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1660,-0.0113,0.0137
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.003,0.0261
2023-04-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0042,0.0218
2023-04-01,Video Card Description,NVIDIA GeForce GTX 650,0.0016,0.0016
2023-04-01,Video Card Description,NVIDIA GeForce GTX 750,0.0019,0.0019
2023-04-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,0.0017,0.0062
2023-04-01,Video Card Description,NVIDIA GeForce GTX 950,0.0,0.002
2023-04-01,Video Card Description,NVIDIA GeForce GTX 950M,0.0017,0.0017
2023-04-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0002,0.0062
2023-04-01,Video Card Description,NVIDIA GeForce GTX 960M,0.0008,0.0026
2023-04-01,Video Card Description,NVIDIA GeForce GTX 970,0.0017,0.0063
2023-04-01,Video Card Description,NVIDIA GeForce MX110,0.0018,0.0018
2023-04-01,Video Card Description,NVIDIA GeForce MX130,0.0016,0.0016
2023-04-01,Video Card Description,NVIDIA GeForce MX150,0.0022,0.0022
2023-04-01,Video Card Description,NVIDIA GeForce MX250,0.001,0.0026
2023-04-01,Video Card Description,NVIDIA GeForce MX330,0.0016,0.0016
2023-04-01,Video Card Description,NVIDIA GeForce MX350,0.002,0.002
2023-04-01,Video Card Description,NVIDIA GeForce MX450,0.0008,0.0023
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2060,-0.0358,0.0431
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,-0.007,0.0122
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.01,0.0105
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,-0.003,0.0141
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,0.0019,0.0019
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0011,0.0048
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,-0.0026,0.0053
2023-04-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0009,0.004
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3050,0.0069,0.0261
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0027,0.009
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.0009,0.0033
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.0044,0.0123
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3060,-0.0593,0.0451
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0132,0.0435
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,-0.0192,0.0303
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3070,-0.0246,0.0285
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0026,0.0085
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,-0.0065,0.0133
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.0013,0.0039
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3080,-0.0069,0.0188
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3080 Laptop GPU,0.0019,0.0019
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.0011,0.0072
2023-04-01,Video Card Description,NVIDIA GeForce RTX 3090,0.0006,0.0049
2023-04-01,Video Card Description,NVIDIA GeForce RTX 4060 Laptop GPU,0.0023,0.0023
2023-04-01,Video Card Description,NVIDIA GeForce RTX 4070 Ti,0.0017,0.004
2023-04-01,Video Card Description,NVIDIA GeForce RTX 4080,0.0009,0.0028
2023-04-01,Video Card Description,NVIDIA GeForce RTX 4090,0.0017,0.0042
2023-05-01,Video Card Description,NVIDIA GeForce 940M,-0.0001,0.0026
2023-05-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0003,0.0064
2023-05-01,Video Card Description,NVIDIA GeForce GT 710,-0.0001,0.0026
2023-05-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0001,0.0016
2023-05-01,Video Card Description,NVIDIA GeForce GT 730,-0.0002,0.004
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0006,0.0192
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0023,0.037
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0005,0.0479
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0006,0.0151
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0002,0.0047
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0002,0.0094
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0002,0.0059
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1650,-0.0013,0.0585
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,-0.0002,0.0073
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,-0.0003,0.0106
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0001,0.0138
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,-0.0004,0.0257
2023-05-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0006,0.0212
2023-05-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0001,0.0015
2023-05-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0002,0.0017
2023-05-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0005,0.0057
2023-05-01,Video Card Description,NVIDIA GeForce GTX 950,0.0,0.002
2023-05-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0001,0.0016
2023-05-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0004,0.0058
2023-05-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0001,0.0025
2023-05-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0003,0.006
2023-05-01,Video Card Description,NVIDIA GeForce MX110,-0.0001,0.0017
2023-05-01,Video Card Description,NVIDIA GeForce MX130,-0.0001,0.0015
2023-05-01,Video Card Description,NVIDIA GeForce MX150,-0.0001,0.0021
2023-05-01,Video Card Description,NVIDIA GeForce MX250,-0.0002,0.0024
2023-05-01,Video Card Description,NVIDIA GeForce MX330,0.0,0.0016
2023-05-01,Video Card Description,NVIDIA GeForce MX350,0.0,0.002
2023-05-01,Video Card Description,NVIDIA GeForce MX450,-0.0001,0.0022
2023-05-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0007,0.0438
2023-05-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0003,0.0125
2023-05-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.0003,0.0102
